기준년월,	국가코드,	HSK품목코드,	수출입구분코드,	수출입구분명,	국가명,	경제권명,	수산물수출입품목명,	당월 수출입중량,	당월수출입미화금액,	당월 누계 수출입중량,	당월 누계 수출입미화금액,	데이터기준일자	
'201902','BE','2106904090','E','수출','벨기에','유럽연합/경제협력개발기구','조제한식용해조류(김 이외 기타)','9000','24203','29000','84022','20190331'
'201902','BE','2501009090','E','수출','벨기에','유럽연합/경제협력개발기구','기타소금/해수','308','8237','308','8237','20190331'
'201902','BG','2106904010','E','수출','불가리아','유럽연합','김(조제한식용해초류)','0','0','224','10367','20190331'
'201902','BH','2106904010','E','수출','바레인','걸프협력회의','김(조제한식용해초류)','30','1534','295','12600','20190331'
'201902','BJ','0303540000','E','수출','베닝','','고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)','54000','49740','54000','49740','20190331'
'201902','BN','1604141019','E','수출','부루나이','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)','370','6798','620','10375','20190331'
'201902','BN','2106904010','E','수출','부루나이','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','김(조제한식용해초류)','320','3472','670','6977','20190331'
'201902','BR','0304999000','E','수출','브라질','남미공동시장','기타 냉동연육 외 기타','0','0','82','468','20190331'
'201902','BR','1212212010','E','수출','브라질','남미공동시장','미역(건조한 것)(식용의 것)','45','900','45','900','20190331'
'201902','BR','1212212040','E','수출','브라질','남미공동시장','미역(냉동한 것)(식용의 것)','0','0','473','679','20190331'
'201902','BR','1212214090','E','수출','브라질','남미공동시장','파래(기타)(식용의 것)','0','0','160','431','20190331'
'201902','BR','1212215030','E','수출','브라질','남미공동시장','다시마(냉동한 것)(식용의 것)','0','0','43','92','20190331'
'201902','BR','1212215090','E','수출','브라질','남미공동시장','다시마(기타)(식용의 것)','48','984','48','984','20190331'
'201902','BR','1603004000','E','수출','브라질','남미공동시장','어류의즙','0','0','340','543','20190331'
'201902','BR','1604204090','E','수출','브라질','남미공동시장','생선묵(게맛의 것 이외 기타)','0','0','513','1614','20190331'
'201902','BR','1605542099','E','수출','브라질','남미공동시장','오징어 기타(조제 또는 저장처리)','0','0','60','1104','20190331'
'201902','BR','2106904010','E','수출','브라질','남미공동시장','김(조제한식용해초류)','524','21873','998','39223','20190331'
'201902','BY','2106904010','E','수출','베라루스','EAEU','김(조제한식용해초류)','0','0','41','1501','20190331'
'201902','CA','0301998000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','넙치(활어)','3777','60779','8455','149745','20190331'
'201902','CA','0301999099','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타어류(활어)','540','15462','882','25848','20190331'
'201902','CA','0302240000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','터벗(신선 또는 냉장)(프세타 맥시마)','162','4769','162','4769','20190331'
'201902','CA','0302290000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타 넙치류(간장/ 어란제외/신선/ 냉장/피레트/ 어육제외)','6','103','12','205','20190331'
'201902','CA','0302330000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','가다랑어 또는 줄무늬버니토우(신선/냉장)','511','1200','511','1200','20190331'
'201902','CA','0302440000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(신선 또는 냉장)(스콤버-스콤브루스/오스트랄시쿠스/자포니쿠스))','128','3000','128','3000','20190331'
'201902','CA','0303540000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)','0','0','4000','10103','20190331'
'201902','CA','0303592000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','꽁치[콜로라비스 사이라(Cololabis saira)]','0','0','3702','5202','20190331'
'201902','CA','0303670000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','명태(냉동)(테라그라 찰코그라마)','500','1933','2172','7045','20190331'
'201902','CA','0303821000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','가오리(냉동)','100','2406','100','2406','20190331'
'201902','CA','0303892000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갈치(냉동)','0','0','100','602','20190331'
'201902','CA','0303896000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','꽁치(냉동)(학꽁치를 포함한다)','0','0','82','597','20190331'
'201902','CA','0303912010','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','명란','0','0','340','3821','20190331'
'201902','CA','0304899000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타어류의 기타(냉동한 피레트)','240','2031','1414','13343','20190331'
'201902','CA','0304999000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타 냉동연육 외 기타','0','0','468','4528','20190331'
'201902','CA','0305491000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','멸치(훈제/피레트포함)','216','3659','216','3659','20190331'
'201902','CA','0305541000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','멸치[엔그라울리스(Engraulis)종]','375','4706','4031','44196','20190331'
'201902','CA','0305549000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','358','420','358','420','20190331'
'201902','CA','0305593000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','명태(건조/염장불문/훈제제외)','0','0','1413','6520','20190331'
'201902','CA','0305594000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','조기(건조/염장불문/훈제제외)','264','1833','264','1833','20190331'
'201902','CA','0305599000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류(대구/상어지느러미/멸치/명태/조기등외기타건조/훈제제외)','0','0','72','973','20190331'
'201902','CA','0305693000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갈치(염장/염수장)','0','0','357','3321','20190331'
'201902','CA','0305695000','E','수출','카나다','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(염장/염수장)','288','2664','2136','13850','20190331'
